product_name,product_url,category,status,stars
Quantum QHM 6602-M 6600 mAh(White),https://yoshops.com/products/quantum-qhm-6602-m-6600-mahwhite,SpareParts,,5.0 star rating
Mobile Battery,https://yoshops.com/products/mobile-battery,SpareParts,,5.0 star rating
Yo145 OTG Cable,https://yoshops.com/products/yo145-otg-cable,SpareParts,Reviewd,4.2 star rating
I Phone car charger,https://yoshops.com/products/i-phone-car-charger,SpareParts,,5.0 star rating
Car Charger with Dual USB,https://yoshops.com/products/car-charger-with-dual-usb,SpareParts,,5.0 star rating
Jackly Screwdriver Set Tool Kit(Pack of 32),https://yoshops.com/products/jackly-screwdriver-set-tool-kitpack-of-32,SpareParts,,5.0 star rating
3.7V 275mAH Lithium Polymer(LiPo) Rechargeable Battery for RC Drone,https://yoshops.com/products/37v-275mah-lithium-polymerlipo-rechargeable-battery-for-rc-drone,SpareParts,,5.0 star rating
A0-105 Portable Wireless Bluetooth Speaker,https://yoshops.com/products/a0-105-portable-wireless-bluetooth-speaker,SpareParts,,5.0 star rating
A-031 Portable Wireless Bluetooth Speaker,https://yoshops.com/products/a-031-portable-wireless-bluetooth-speaker,SpareParts,Reviewd,5.0 star rating
"Hammer Smart Watch Pulse 2.0 with Blood Oxygen Monitoring,Calling and Activity Tracker",https://yoshops.com/products/hammer-smart-watch-pulse-2-0-with-blood-oxygen-monitoring-calling-and-activity-tracker,SpareParts,Reviewd,5.0 star rating
Hammer KO 2.0 Sports Truly Wireless Earbuds with Type C Bluetooth 5.0 Headset(Black),https://yoshops.com/products/hammer-ko-2-0-sports-truly-wireless-earbuds-with-type-c-bluetooth-5-0-headset-black1,SpareParts,,5.0 star rating
Hammer Sting Lite In-Ear Wireless Bluetooth Neckband Earphones Black,https://yoshops.com/products/hammer-sting-lite-in-ear-wireless-bluetooth-neckband-earphones-black,SpareParts,,5.0 star rating
"Hammer Airflow True Wireless Earbuds (Blue), 5 Hours Playtime, with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbuds-blue-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,SpareParts,,5.0 star rating
"Hammer Pulse Oximeter Unisex Smartwatch with Body-Temp Sensor Monitoring, Calling and Activity Tracker",https://yoshops.com/products/hammer-pulse-oximeter-unisex-smartwatch-with-body-temp-sensor-monitoring-calling-and-activity-tracker,SpareParts,,5.0 star rating
Hammer Sting 2.0 Wireless Bluetooth Neckband Earphones Black with Long Battery Life,https://yoshops.com/products/hammer-sting-2-0-wireless-bluetooth-neckband-earphones-black-with-long-battery-life,SpareParts,,5.0 star rating
Mobile Spare Parts,https://yoshops.com/products/mobile-spare-part,Auto spare parts,Reviewd,5.0 star rating
I Phone car charger,https://yoshops.com/products/i-phone-car-charger,Auto spare parts,,5.0 star rating
Car Charger with Dual USB,https://yoshops.com/products/car-charger-with-dual-usb,Auto spare parts,,5.0 star rating
Mobile Spare Parts,https://yoshops.com/products/mobile-spare-part,Mobile Spare Parts,Reviewd,5.0 star rating
Candytech H111i Supersonic Bass earphone Wired Headset With Mic,https://yoshops.com/products/candytech-h111i-supersonic-bass-earphone-wired-headset-with-mic,Mobile Spare Parts,,5.0 star rating
"Mini VR BOX Virtual Reality Headsets with ultra 3D glasses Compatible with Android and IOS Devices (Blue, Black)",https://yoshops.com/products/mini-vr-box-virtual-reality-headsets-with-ultra-3d-glasses-compatible-with-android-and-ios-devices-blue-black,Mobile Spare Parts,,5.0 star rating
"Hammer Airflow True Wireless Earbud with Mic (Black & White), 5 Hours Playtime,with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbud-with-mic-black-white-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Mobile Spare Parts,,5.0 star rating
A0-105 Portable Wireless Bluetooth Speaker,https://yoshops.com/products/a0-105-portable-wireless-bluetooth-speaker,Mobile Spare Parts,,5.0 star rating
A-031 Portable Wireless Bluetooth Speaker,https://yoshops.com/products/a-031-portable-wireless-bluetooth-speaker,Mobile Spare Parts,Reviewd,5.0 star rating
"Hammer Smart Watch Pulse 2.0 with Blood Oxygen Monitoring,Calling and Activity Tracker",https://yoshops.com/products/hammer-smart-watch-pulse-2-0-with-blood-oxygen-monitoring-calling-and-activity-tracker,Mobile Spare Parts,Reviewd,5.0 star rating
Hammer KO 2.0 Sports Truly Wireless Earbuds with Type C Bluetooth 5.0 Headset(Black),https://yoshops.com/products/hammer-ko-2-0-sports-truly-wireless-earbuds-with-type-c-bluetooth-5-0-headset-black1,Mobile Spare Parts,,5.0 star rating
Hammer Sting Lite In-Ear Wireless Bluetooth Neckband Earphones Black,https://yoshops.com/products/hammer-sting-lite-in-ear-wireless-bluetooth-neckband-earphones-black,Mobile Spare Parts,,5.0 star rating
"Hammer Airflow True Wireless Earbuds (Blue), 5 Hours Playtime, with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbuds-blue-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Mobile Spare Parts,,5.0 star rating
"Hammer Pulse Oximeter Unisex Smartwatch with Body-Temp Sensor Monitoring, Calling and Activity Tracker",https://yoshops.com/products/hammer-pulse-oximeter-unisex-smartwatch-with-body-temp-sensor-monitoring-calling-and-activity-tracker,Mobile Spare Parts,,5.0 star rating
Hammer Sting 2.0 Wireless Bluetooth Neckband Earphones Black with Long Battery Life,https://yoshops.com/products/hammer-sting-2-0-wireless-bluetooth-neckband-earphones-black-with-long-battery-life,Mobile Spare Parts,,5.0 star rating
Mobile Spare Parts,https://yoshops.com/products/mobile-spare-part,Laptop spare parts,Reviewd,5.0 star rating
Laptop Spare Parts,https://yoshops.com/products/laptop-spare-parts,Laptop spare parts,,5.0 star rating
"Mini VR BOX Virtual Reality Headsets with ultra 3D glasses Compatible with Android and IOS Devices (Blue, Black)",https://yoshops.com/products/mini-vr-box-virtual-reality-headsets-with-ultra-3d-glasses-compatible-with-android-and-ios-devices-blue-black,Laptop spare parts,,5.0 star rating
A0-105 Portable Wireless Bluetooth Speaker,https://yoshops.com/products/a0-105-portable-wireless-bluetooth-speaker,Laptop spare parts,,5.0 star rating
A-031 Portable Wireless Bluetooth Speaker,https://yoshops.com/products/a-031-portable-wireless-bluetooth-speaker,Laptop spare parts,Reviewd,5.0 star rating
HX-715 Flying Helicopter With Remote Control Toy,https://yoshops.com/products/flying-helicopter-with-remote-control,More,Reviewd,5.0 star rating
Mobile Spare Parts,https://yoshops.com/products/mobile-spare-part,More,Reviewd,5.0 star rating
Auto ePass 2003 FIPS USB Token,https://yoshops.com/products/auto-epass-2003-fips-usb-token,More,,5.0 star rating
Laptop Spare Parts,https://yoshops.com/products/laptop-spare-parts,More,,5.0 star rating
"Hammer Airflow True Wireless Earbud with Mic (Black & White), 5 Hours Playtime,with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbud-with-mic-black-white-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,More,,5.0 star rating
Jackly Screwdriver Set Tool Kit(Pack of 32),https://yoshops.com/products/jackly-screwdriver-set-tool-kitpack-of-32,More,,5.0 star rating
3.7V 275mAH Lithium Polymer(LiPo) Rechargeable Battery for RC Drone,https://yoshops.com/products/37v-275mah-lithium-polymerlipo-rechargeable-battery-for-rc-drone,More,,5.0 star rating
"Hammer Smart Watch Pulse 2.0 with Blood Oxygen Monitoring,Calling and Activity Tracker",https://yoshops.com/products/hammer-smart-watch-pulse-2-0-with-blood-oxygen-monitoring-calling-and-activity-tracker,More,Reviewd,5.0 star rating
Hammer KO 2.0 Sports Truly Wireless Earbuds with Type C Bluetooth 5.0 Headset(Black),https://yoshops.com/products/hammer-ko-2-0-sports-truly-wireless-earbuds-with-type-c-bluetooth-5-0-headset-black1,More,,5.0 star rating
Hammer Sting Lite In-Ear Wireless Bluetooth Neckband Earphones Black,https://yoshops.com/products/hammer-sting-lite-in-ear-wireless-bluetooth-neckband-earphones-black,More,,5.0 star rating
"Hammer Airflow True Wireless Earbuds (Blue), 5 Hours Playtime, with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbuds-blue-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,More,,5.0 star rating
"Hammer Pulse Oximeter Unisex Smartwatch with Body-Temp Sensor Monitoring, Calling and Activity Tracker",https://yoshops.com/products/hammer-pulse-oximeter-unisex-smartwatch-with-body-temp-sensor-monitoring-calling-and-activity-tracker,More,,5.0 star rating
Hammer Sting 2.0 Wireless Bluetooth Neckband Earphones Black with Long Battery Life,https://yoshops.com/products/hammer-sting-2-0-wireless-bluetooth-neckband-earphones-black-with-long-battery-life,More,,5.0 star rating
MitSonic 20 Inches (53 cm) FULL HD Gorilla Glass LED TV,https://yoshops.com/products/mitsonic-mt2001-53cm-20-full-hd-led-television,Electronics,Reviewd,5.0 star rating
QUECHUA Mini Laptop Bag 10 Liter- Red/Black,https://yoshops.com/products/quechua-laptop-bag,Electronics,Reviewd,5.0 star rating
MitSonic 16 inches (40cm) FULL HD Gorilla Glass LED TV,https://yoshops.com/products/mitsonic-16-inches-40cm-led-tv,Electronics,Reviewd,5.0 star rating
Zebronics Card Reader VR BOX Special Combo,https://yoshops.com/products/zebronics-card-readervr-box-20wireless-mouse-multi-chargeruniversal-adaptor-iphone-head-phone-specaical-combo,Electronics,,5.0 star rating
Mitsun MIT2210 20 Inches (51cm) HD Ready Ultra Slim Gorilla Glass LED TV,https://yoshops.com/products/mitsun-mit2210-20-inches-51cm-hd-ready-ultra-slim-gorilla-glass-led-tv,Electronics,,5.0 star rating
Nova NHC-3791 Electric Hair Trimmer (Black),https://yoshops.com/products/nova-nhc-3017-electric-hair-clipper,Electronics,Reviewd,4.7 star rating
Mitsonic 24 Inches (60 cm) Full HD Gorilla Glass LED TV,https://yoshops.com/products/mitsun-24-inches-60-cm-high-defination-full-hd-led-tv,Electronics,,5.0 star rating
LED TV Installation Uninstall Repair Services,https://yoshops.com/products/led-tv-installation-uninstall-repair-services,Electronics,,5.0 star rating
"Hammer Airflow True Wireless Earbud with Mic (Black & White), 5 Hours Playtime,with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbud-with-mic-black-white-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Electronics,,5.0 star rating
Micromax 20B22HD-A 50 cm (20) HD Plus LED Television,https://yoshops.com/products/micromax-20b22hd-a-50-cm-20-hd-plus-led-television,Electronics,,5.0 star rating
Rosra Black Analog Watch,https://yoshops.com/products/rosra-black-analog-watch,Electronics,,5.0 star rating
LED Bulb Combo Pack 12W Pack of 5,https://yoshops.com/products/led-bulb-combo-pack-12w-pack-of-5,Electronics,,5.0 star rating
Yo145 OTG Cable,https://yoshops.com/products/yo145-otg-cable,Electronics,Reviewd,4.2 star rating
Zebronics Blue Bird Bluetooth Earphones,https://yoshops.com/products/zebronics-blue-bird-bluetooth-earphones,Electronics,,5.0 star rating
"Kasi yatra set silk cotton fabric decorated with rich kundans, brooches and laces",https://yoshops.com/products/kasi-yatra-set-silk-cotton-fabric-decorated-with-rich-kundans-brooches-and-laces,Electronics,,5.0 star rating
Digital Wrist Watch Unisex,https://yoshops.com/products/digital-wrist-watch-unisex,Electronics,,5.0 star rating
DIGISonic DS1601 42cm (16) FULL HD LED Television,https://yoshops.com/products/digisonic-ds1601-42cm-16-full-hd-led-television,Electronics,,5.0 star rating
Mitsonic 32 inches (80 cm) FULL HD Gorilla Glass LED TV,https://yoshops.com/products/mitsun-80cm-32-inches-full-hd-ultra-slim-led-tv,Electronics,,5.0 star rating
KEVIN KN10 80 cm( 32 inch) FULL HD LED TV,https://yoshops.com/products/kevin-kn10-80-cm-32-inch-hd-ready-led-tv,Electronics,,5.0 star rating
Sony Bravia 24 inches (59.9 cm) KLV-24P413D HD Ready LED TV,https://yoshops.com/products/sony-bravia-24-inches-599-cm-klv-24p413d-hd-ready-led-tv,Electronics,,5.0 star rating
Mitsun 32 inches (80 cm) Smart TV FULL HD with Gorilla Glass LED TV,https://yoshops.com/products/mitsun-32-inches-80-cm-smart-tv-full-hd-with-gorilla-glass-led-tv,Electronics,,5.0 star rating
Toby Home Air Freshener Spray Sandal (250 ml),https://yoshops.com/products/toby-home-air-freshener-spray-sandal-250-ml,Electronics,,5.0 star rating
Big Foot Mini Monster Truck,https://yoshops.com/products/big-foot-mini-monster-truck-red-green-black-blue1,Electronics,,5.0 star rating
"Hammer Smart Watch Pulse 2.0 with Blood Oxygen Monitoring,Calling and Activity Tracker",https://yoshops.com/products/hammer-smart-watch-pulse-2-0-with-blood-oxygen-monitoring-calling-and-activity-tracker,Electronics,Reviewd,5.0 star rating
Hammer KO 2.0 Sports Truly Wireless Earbuds with Type C Bluetooth 5.0 Headset(Black),https://yoshops.com/products/hammer-ko-2-0-sports-truly-wireless-earbuds-with-type-c-bluetooth-5-0-headset-black1,Electronics,,5.0 star rating
Hammer Sting Lite In-Ear Wireless Bluetooth Neckband Earphones Black,https://yoshops.com/products/hammer-sting-lite-in-ear-wireless-bluetooth-neckband-earphones-black,Electronics,,5.0 star rating
"Hammer Airflow True Wireless Earbuds (Blue), 5 Hours Playtime, with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbuds-blue-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Electronics,,5.0 star rating
"Hammer Pulse Oximeter Unisex Smartwatch with Body-Temp Sensor Monitoring, Calling and Activity Tracker",https://yoshops.com/products/hammer-pulse-oximeter-unisex-smartwatch-with-body-temp-sensor-monitoring-calling-and-activity-tracker,Electronics,,5.0 star rating
Hammer Sting 2.0 Wireless Bluetooth Neckband Earphones Black with Long Battery Life,https://yoshops.com/products/hammer-sting-2-0-wireless-bluetooth-neckband-earphones-black-with-long-battery-life,Electronics,,5.0 star rating
MitSonic 20 Inches (53 cm) FULL HD Gorilla Glass LED TV,https://yoshops.com/products/mitsonic-mt2001-53cm-20-full-hd-led-television,Led TV,Reviewd,5.0 star rating
MitSonic 16 inches (40cm) FULL HD Gorilla Glass LED TV,https://yoshops.com/products/mitsonic-16-inches-40cm-led-tv,Led TV,Reviewd,5.0 star rating
Mitsun MIT2210 20 Inches (51cm) HD Ready Ultra Slim Gorilla Glass LED TV,https://yoshops.com/products/mitsun-mit2210-20-inches-51cm-hd-ready-ultra-slim-gorilla-glass-led-tv,Led TV,,5.0 star rating
Mitsonic 24 Inches (60 cm) Full HD Gorilla Glass LED TV,https://yoshops.com/products/mitsun-24-inches-60-cm-high-defination-full-hd-led-tv,Led TV,,5.0 star rating
LED TV Installation Uninstall Repair Services,https://yoshops.com/products/led-tv-installation-uninstall-repair-services,Led TV,,5.0 star rating
Mitsonic 32 inches (80 cm) FULL HD Gorilla Glass LED TV,https://yoshops.com/products/mitsun-80cm-32-inches-full-hd-ultra-slim-led-tv,Led TV,,5.0 star rating
KEVIN KN10 80 cm( 32 inch) FULL HD LED TV,https://yoshops.com/products/kevin-kn10-80-cm-32-inch-hd-ready-led-tv,Led TV,,5.0 star rating
Sony Bravia 24 inches (59.9 cm) KLV-24P413D HD Ready LED TV,https://yoshops.com/products/sony-bravia-24-inches-599-cm-klv-24p413d-hd-ready-led-tv,Led TV,,5.0 star rating
Mitsun 32 inches (80 cm) Smart TV FULL HD with Gorilla Glass LED TV,https://yoshops.com/products/mitsun-32-inches-80-cm-smart-tv-full-hd-with-gorilla-glass-led-tv,Led TV,,5.0 star rating
QUECHUA Mini Laptop Bag 10 Liter- Red/Black,https://yoshops.com/products/quechua-laptop-bag,Others,Reviewd,5.0 star rating
Nova NHC-3791 Electric Hair Trimmer (Black),https://yoshops.com/products/nova-nhc-3017-electric-hair-clipper,Others,Reviewd,4.7 star rating
"Hammer Airflow True Wireless Earbud with Mic (Black & White), 5 Hours Playtime,with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbud-with-mic-black-white-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Others,,5.0 star rating
Rosra Black Analog Watch,https://yoshops.com/products/rosra-black-analog-watch,Others,,5.0 star rating
"Kasi yatra set silk cotton fabric decorated with rich kundans, brooches and laces",https://yoshops.com/products/kasi-yatra-set-silk-cotton-fabric-decorated-with-rich-kundans-brooches-and-laces,Others,,5.0 star rating
Digital Wrist Watch Unisex,https://yoshops.com/products/digital-wrist-watch-unisex,Others,,5.0 star rating
Toby Home Air Freshener Spray Sandal (250 ml),https://yoshops.com/products/toby-home-air-freshener-spray-sandal-250-ml,Others,,5.0 star rating
Big Foot Mini Monster Truck,https://yoshops.com/products/big-foot-mini-monster-truck-red-green-black-blue1,Others,,5.0 star rating
"Hammer Smart Watch Pulse 2.0 with Blood Oxygen Monitoring,Calling and Activity Tracker",https://yoshops.com/products/hammer-smart-watch-pulse-2-0-with-blood-oxygen-monitoring-calling-and-activity-tracker,Others,Reviewd,5.0 star rating
Hammer KO 2.0 Sports Truly Wireless Earbuds with Type C Bluetooth 5.0 Headset(Black),https://yoshops.com/products/hammer-ko-2-0-sports-truly-wireless-earbuds-with-type-c-bluetooth-5-0-headset-black1,Others,,5.0 star rating
Hammer Sting Lite In-Ear Wireless Bluetooth Neckband Earphones Black,https://yoshops.com/products/hammer-sting-lite-in-ear-wireless-bluetooth-neckband-earphones-black,Others,,5.0 star rating
"Hammer Airflow True Wireless Earbuds (Blue), 5 Hours Playtime, with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbuds-blue-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Others,,5.0 star rating
"Hammer Pulse Oximeter Unisex Smartwatch with Body-Temp Sensor Monitoring, Calling and Activity Tracker",https://yoshops.com/products/hammer-pulse-oximeter-unisex-smartwatch-with-body-temp-sensor-monitoring-calling-and-activity-tracker,Others,,5.0 star rating
Hammer Sting 2.0 Wireless Bluetooth Neckband Earphones Black with Long Battery Life,https://yoshops.com/products/hammer-sting-2-0-wireless-bluetooth-neckband-earphones-black-with-long-battery-life,Others,,5.0 star rating
MitSonic 20 Inches (53 cm) FULL HD Gorilla Glass LED TV,https://yoshops.com/products/mitsonic-mt2001-53cm-20-full-hd-led-television,Home & Kitchen,Reviewd,5.0 star rating
MitSonic 16 inches (40cm) FULL HD Gorilla Glass LED TV,https://yoshops.com/products/mitsonic-16-inches-40cm-led-tv,Home & Kitchen,Reviewd,5.0 star rating
Preethi Essence Juicer,https://yoshops.com/products/preethi-essence-juicer,Home & Kitchen,,5.0 star rating
Preethi Zodiac MG 218 750-Watt Mixer Grinder with 5 Jars Black,https://yoshops.com/products/preethi-zodiac-mg-218-750-watt-mixer-grinder-with-5-jars-black,Home & Kitchen,Reviewd,5.0 star rating
Mitsun MIT2210 20 Inches (51cm) HD Ready Ultra Slim Gorilla Glass LED TV,https://yoshops.com/products/mitsun-mit2210-20-inches-51cm-hd-ready-ultra-slim-gorilla-glass-led-tv,Home & Kitchen,,5.0 star rating
Preethi Drip cafe Coffee Maker,https://yoshops.com/products/preethi-drip-cafe-coffee-maker,Home & Kitchen,,5.0 star rating
PREETHI GALAXY 750 WATTS MIXER GRINDER (PINK),https://yoshops.com/products/preethi-galaxy-750-watts-mixer-grinder-pink,Home & Kitchen,Reviewd,5.0 star rating
Mitsonic 24 Inches (60 cm) Full HD Gorilla Glass LED TV,https://yoshops.com/products/mitsun-24-inches-60-cm-high-defination-full-hd-led-tv,Home & Kitchen,,5.0 star rating
"Ozomax Sleek Travel Iron (Purple,Red)",https://yoshops.com/products/ozomax-sleek-travel-iron,Home & Kitchen,Reviewd,4.5 star rating
LED Bulb Combo Pack 12W Pack of 5,https://yoshops.com/products/led-bulb-combo-pack-12w-pack-of-5,Home & Kitchen,,5.0 star rating
Preethi Crown Mixer Grinder 500 Watts,https://yoshops.com/products/preethi-crown-mixer-grinder-500-watts,Home & Kitchen,Reviewd,5.0 star rating
Preethi Trio Mixer Grinder 500-Watt,https://yoshops.com/products/preethi-trio-mixer-grinder-500-watt,Home & Kitchen,,5.0 star rating
Preethi Trendy Plus Induction Cooktop,https://yoshops.com/products/preethi-trendy-plus-induction-cooktop,Home & Kitchen,,5.0 star rating
Preethi Rice Cooker - RC-319 RANGOLI 1.0 Litres,https://yoshops.com/products/preethi-rice-cooker-rangoli-10-litres,Home & Kitchen,,5.0 star rating
Preethi Turbo Chop Chopper,https://yoshops.com/products/preethi-turbo-chop-chopper,Home & Kitchen,,5.0 star rating
Preethi Blend-N-Chop Hand Blender,https://yoshops.com/products/preethi-blend-n-chop-hand-blender,Home & Kitchen,,5.0 star rating
Preethi Express Dry Iron,https://yoshops.com/products/preethi-express-dry-iron,Home & Kitchen,,5.0 star rating
Preethi Armour 1.0L Electric Kettle,https://yoshops.com/products/preethi-armour-10l-electric-kettle,Home & Kitchen,,5.0 star rating
Preethi X Pro Duo 1300 Watts Mixer Grinder Color(Purple),https://yoshops.com/products/preethi-x-pro-duo-1300-watts-mixer-grinder-color-purple,Home & Kitchen,,5.0 star rating
Preethi Eco Chef Neo Mixer Grinder 500 Watts,https://yoshops.com/products/preethi-eco-chef-neo-mixer-grinder-500-watts,Home & Kitchen,,5.0 star rating
Preethi Blu Flame Jumbo Glass Top 4-Burner Gas Stove,https://yoshops.com/products/preethi-blu-flame-jumbo-glass-top-4-burner-gas-stove,Home & Kitchen,,5.0 star rating
Preethi Snow White 1.2-Litre Electric Kettle,https://yoshops.com/products/preethi-snow-white-12-litre-electric-kettle,Home & Kitchen,,5.0 star rating
Mitsonic 32 inches (80 cm) FULL HD Gorilla Glass LED TV,https://yoshops.com/products/mitsun-80cm-32-inches-full-hd-ultra-slim-led-tv,Home & Kitchen,,5.0 star rating
Preethi SPICE 550W 3 JAR MIXER GRINDER,https://yoshops.com/products/preethi-spice-550w-3-jar-mixer-grinder,Home & Kitchen,,5.0 star rating
Preethi STEELE SUPREME 750W 4 JAR MIXER GRINDER,https://yoshops.com/products/preethi-steele-supreme-750w-4-jar-mixer-grinder,Home & Kitchen,,5.0 star rating
KEVIN KN10 80 cm( 32 inch) FULL HD LED TV,https://yoshops.com/products/kevin-kn10-80-cm-32-inch-hd-ready-led-tv,Home & Kitchen,,5.0 star rating
Sony Bravia 24 inches (59.9 cm) KLV-24P413D HD Ready LED TV,https://yoshops.com/products/sony-bravia-24-inches-599-cm-klv-24p413d-hd-ready-led-tv,Home & Kitchen,,5.0 star rating
Mitsun 32 inches (80 cm) Smart TV FULL HD with Gorilla Glass LED TV,https://yoshops.com/products/mitsun-32-inches-80-cm-smart-tv-full-hd-with-gorilla-glass-led-tv,Home & Kitchen,,5.0 star rating
Singer Maizy+ Steam Iron 1200 Watt,https://yoshops.com/products/singer-maizy-steam-iron-1200-watt,Home & Kitchen,,5.0 star rating
Toby Home Air Freshener Spray Sandal (250 ml),https://yoshops.com/products/toby-home-air-freshener-spray-sandal-250-ml,Home & Kitchen,,5.0 star rating
Swedish Diffuser 240ml Chic Euro Design for Home Décor,https://yoshops.com/products/xn-swedish-diffuser-240ml-chic-euro-design-for-home-dcor-pxe,Home & Kitchen,,5.0 star rating
"Ozomax Sleek Travel Iron (Purple,Red)",https://yoshops.com/products/ozomax-sleek-travel-iron,Irons,Reviewd,4.5 star rating
Preethi Express Dry Iron,https://yoshops.com/products/preethi-express-dry-iron,Irons,,5.0 star rating
Singer Maizy+ Steam Iron 1200 Watt,https://yoshops.com/products/singer-maizy-steam-iron-1200-watt,Irons,,5.0 star rating
Preethi Zodiac MG 218 750-Watt Mixer Grinder with 5 Jars Black,https://yoshops.com/products/preethi-zodiac-mg-218-750-watt-mixer-grinder-with-5-jars-black,Mixer Grinder Juicer,Reviewd,5.0 star rating
PREETHI GALAXY 750 WATTS MIXER GRINDER (PINK),https://yoshops.com/products/preethi-galaxy-750-watts-mixer-grinder-pink,Mixer Grinder Juicer,Reviewd,5.0 star rating
Preethi Crown Mixer Grinder 500 Watts,https://yoshops.com/products/preethi-crown-mixer-grinder-500-watts,Mixer Grinder Juicer,Reviewd,5.0 star rating
Preethi Trio Mixer Grinder 500-Watt,https://yoshops.com/products/preethi-trio-mixer-grinder-500-watt,Mixer Grinder Juicer,,5.0 star rating
Preethi Turbo Chop Chopper,https://yoshops.com/products/preethi-turbo-chop-chopper,Mixer Grinder Juicer,,5.0 star rating
Preethi Blend-N-Chop Hand Blender,https://yoshops.com/products/preethi-blend-n-chop-hand-blender,Mixer Grinder Juicer,,5.0 star rating
Preethi X Pro Duo 1300 Watts Mixer Grinder Color(Purple),https://yoshops.com/products/preethi-x-pro-duo-1300-watts-mixer-grinder-color-purple,Mixer Grinder Juicer,,5.0 star rating
Preethi Eco Chef Neo Mixer Grinder 500 Watts,https://yoshops.com/products/preethi-eco-chef-neo-mixer-grinder-500-watts,Mixer Grinder Juicer,,5.0 star rating
Preethi SPICE 550W 3 JAR MIXER GRINDER,https://yoshops.com/products/preethi-spice-550w-3-jar-mixer-grinder,Mixer Grinder Juicer,,5.0 star rating
Preethi STEELE SUPREME 750W 4 JAR MIXER GRINDER,https://yoshops.com/products/preethi-steele-supreme-750w-4-jar-mixer-grinder,Mixer Grinder Juicer,,5.0 star rating
QUECHUA Mini Laptop Bag 10 Liter- Red/Black,https://yoshops.com/products/quechua-laptop-bag,Fashion,Reviewd,5.0 star rating
BOROLINE ANTISEPTIC CREAM Combo,https://yoshops.com/products/boroline-cream,Fashion,,5.0 star rating
Nova NHC-3791 Electric Hair Trimmer (Black),https://yoshops.com/products/nova-nhc-3017-electric-hair-clipper,Fashion,Reviewd,4.7 star rating
Olifair Pearls Saffron and Radiant Effect Night Cream 50 ml(Riya Fruity Soap Free),https://yoshops.com/products/olifair-pearls-saffron-and-radiant-effect-night-cream-50ml,Fashion,,5.0 star rating
Rosra Black Analog Watch,https://yoshops.com/products/rosra-black-analog-watch,Fashion,,5.0 star rating
Mens Set Of 7 Multicolor T-shirt,https://yoshops.com/products/mens-set-of-7-multicolor-t-shirt,Fashion,,5.0 star rating
Patiala Suit Slawar Dress Metrail,https://yoshops.com/products/patiala-suit-slawar-dress-metrail,Fashion,,5.0 star rating
LEHENGA CHOLI By SHARA,https://yoshops.com/products/lehenga-choli-by-shara,Fashion,,5.0 star rating
Designer Gown By ZARA,https://yoshops.com/products/designer-gown-by-zara,Fashion,,5.0 star rating
Party Wear Kurtis By ROYAL,https://yoshops.com/products/party-wear-kurtis-by-royal,Fashion,,5.0 star rating
Designer Wedding Wear Saree By ARADHANA,https://yoshops.com/products/designer-wedding-wear-saree-by-aradhana,Fashion,,5.0 star rating
DENIM Ladies JEANS By DEYON,https://yoshops.com/products/denim-ladies-jeans-by-deyon1,Fashion,,5.0 star rating
Digital Wrist Watch Unisex,https://yoshops.com/products/digital-wrist-watch-unisex,Fashion,,5.0 star rating
BEN 10 Projector Watch,https://yoshops.com/products/ben-10-omniverse-projector-watch,Fashion,,5.0 star rating
Zebronics ZEB-FIT100 Smart Fitness Band,https://yoshops.com/products/zebronics-zeb-fit100-smart-fitness-band,Fashion,,5.0 star rating
